!CSV A.01.01,,,,,,,,
!Agilent Technologies,N5227A,US51270345,A.09.80.20,,,,,
!Agilent N5227A: A.09.80.20,,,,,,,,
!Date: Monday, November 26, 2018 15:59:11,,,,,,
!Source: Standard,,,,,,,,
!,,,,,,,,
!BEGIN CH1_DATA,,,,,,,,
!Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
920230442.48972,0.80336452,-0.43931451,-7.1687718e-006,-6.6761408e-005,7.0665978e-006,-7.2347168e-005,0.81513178,0.47088069
920330445.83431,0.80188376,-0.4418259,-1.8822782e-005,-4.1001491e-005,8.6326254e-006,-7.3529802e-005,0.81690127,0.4682245
920430449.1789,0.80051821,-0.44433814,-2.6440059e-006,-6.5322165e-005,-4.5145105e-005,-6.6405031e-005,0.81828725,0.46536583
920530452.5235,0.79876357,-0.44687974,-2.2218994e-005,-6.3104868e-005,-2.3031558e-005,-3.9564849e-005,0.81989062,0.46253452
920630455.86809,0.79736042,-0.44945249,1.575337e-006,-8.8501103e-005,-1.1199142e-005,-4.4241286e-005,0.8213039,0.45970526
920730459.21268,0.79605222,-0.45206961,-9.2663333e-007,-5.1448769e-005,-1.6652761e-005,-7.0790687e-005,0.82288712,0.45700672
920830462.55728,0.79431039,-0.45454967,1.1638748e-006,-5.1046783e-005,-5.3942281e-006,-9.1937414e-005,0.82452542,0.45434892
920930465.90187,0.79252464,-0.45692608,7.2034163e-006,-4.9914877e-005,-2.4959268e-006,-5.5628661e-005,0.82588434,0.45135263
921030469.24646,0.79077888,-0.45908818,-1.0448515e-005,-4.4172382e-005,-1.2183291e-005,-4.7839312e-005,0.82718259,0.44853249
921130472.59106,0.78938997,-0.46166518,-1.1692231e-005,-4.3386939e-005,-3.3612483e-005,-8.0194513e-005,0.82866973,0.44564176
921230475.93565,0.78780359,-0.46419495,-2.6124597e-005,-4.5246936e-005,-6.3007501e-005,-5.2768046e-005,0.83017516,0.44290644
921330479.28024,0.78625095,-0.46693277,-5.5515357e-005,-3.9979812e-005,-6.2450781e-005,-6.1004164e-005,0.8315509,0.44010773
921430482.62484,0.7845813,-0.46908402,-3.3941622e-005,-3.3445842e-005,-5.1940879e-005,-6.8650159e-005,0.83287573,0.43721467
921530485.96943,0.78317541,-0.47179678,-2.7252148e-005,-3.5806912e-005,-3.6072503e-005,-5.2328283e-005,0.83425528,0.43432596
921630489.31402,0.78125036,-0.47401208,-4.3762702e-005,-4.8948903e-005,-7.4620493e-006,-2.6581118e-005,0.83574271,0.43150002
921730492.65862,0.77957928,-0.47649416,-1.7870514e-005,-4.9241946e-005,1.7273398e-005,-3.0753272e-005,0.8372826,0.42869639
921830496.00321,0.77811819,-0.47891888,-1.8742643e-005,-8.0000093e-005,1.3162029e-005,-5.0861338e-005,0.83873945,0.42592102
921930499.3478,0.77644104,-0.48139393,-3.7743437e-005,-6.5758577e-005,-1.8900282e-005,-5.9802984e-005,0.84008467,0.42311713
922030502.6924,0.77447969,-0.4835701,-1.7043594e-005,-2.8227996e-005,-2.4452522e-005,-4.0421077e-005,0.8414849,0.42019966
922130506.03699,0.77273804,-0.4859674,-1.1633732e-005,-6.3502237e-005,-2.3455861e-005,-2.8399445e-005,0.84240764,0.41721404
922230509.38158,0.77111167,-0.48850375,-1.5455322e-005,-4.9584993e-005,9.7080465e-006,-5.440423e-005,0.84415096,0.41438517
922330512.72618,0.76941508,-0.49098665,-2.347732e-005,-6.1025075e-005,-1.4631086e-005,-7.2972558e-005,0.84514582,0.41143537
922430516.07077,0.7677018,-0.49324754,-2.7497495e-005,-6.09938e-005,-3.1628355e-005,-6.7026464e-005,0.84627479,0.40847895
922530519.41536,0.76588756,-0.49557647,-1.216973e-005,-5.6599634e-005,-2.3877059e-005,-5.3834909e-005,0.8479712,0.4057624
922630522.75996,0.76439637,-0.49799457,-2.7135749e-005,-5.7007321e-005,-1.6592214e-005,-4.8834554e-005,0.84930336,0.4028897
922730526.10455,0.7624678,-0.50047058,-3.2814463e-005,-5.0111576e-005,-4.9254126e-005,-4.7003516e-005,0.85034621,0.39982691
922830529.44915,0.76048106,-0.50260437,-1.2684714e-005,-7.6752527e-005,-4.9354196e-005,-4.5732028e-005,0.85161394,0.39690524
922930532.79374,0.75897795,-0.50509351,-3.2782387e-005,-6.5292348e-005,-5.4284668e-005,-4.2357755e-005,0.85296977,0.39407012
923030536.13833,0.7574116,-0.50760633,-2.5619895e-005,-6.6457426e-007,-2.9523833e-005,-6.352074e-005,0.85439426,0.39129177
923130539.48293,0.75544262,-0.50978893,-4.343408e-005,-3.2841173e-005,-3.8647388e-005,-7.9315781e-005,0.85576063,0.38841236
923230542.82752,0.75371385,-0.51227027,-2.7621689e-005,-5.0722883e-005,-5.112811e-005,-6.2976171e-005,0.85697341,0.38557205
923330546.17211,0.75175864,-0.51443952,-2.5192045e-005,-5.2981159e-005,-4.943406e-005,-4.3377906e-005,0.85795474,0.38252524
923430549.51671,0.75001919,-0.51657623,-4.5353965e-005,-4.1857445e-005,-2.9676323e-005,-6.1032628e-005,0.85932559,0.37968525
923530552.8613,0.74828613,-0.51886851,-2.8801967e-005,-3.88806e-005,-2.6042762e-005,-6.1119339e-005,0.86008167,0.37656334
923630556.20589,0.74643654,-0.5212574,-5.5045953e-006,-5.5062545e-005,-5.1111878e-005,-7.8320147e-005,0.86139172,0.37368652
923730559.55049,0.74459672,-0.52366453,-1.6423473e-005,-7.6166107e-005,-2.0256466e-005,-5.8846952e-005,0.86274981,0.37097156
923830562.89508,0.74310601,-0.52614653,-1.6165137e-005,-5.7121881e-005,-2.2594299e-005,-7.6925935e-005,0.86379611,0.36790639
923930566.23967,0.74120659,-0.52851355,-2.3977576e-005,-5.4832886e-005,-4.7767222e-005,-6.4744381e-005,0.86510253,0.36494601
924030569.58427,0.73975676,-0.5307402,-2.8362036e-005,-5.5838402e-005,-2.4915546e-005,-6.0209786e-005,0.86632967,0.36212108
924130572.92886,0.73757982,-0.53305846,-1.4200501e-005,-5.4851964e-005,-2.1640328e-005,-7.9207013e-005,0.86731392,0.35896543
924230576.27345,0.73575938,-0.53514963,-4.5485693e-005,-3.2950415e-005,-6.3165389e-005,-6.0097052e-005,0.8683182,0.35609916
924330579.61805,0.73395807,-0.53748924,-4.4221593e-005,-4.2207917e-005,-6.0814091e-005,-1.4380628e-005,0.86928809,0.35304204
924430582.96264,0.73212826,-0.53976446,-4.7996051e-005,-6.6281224e-005,-4.6741516e-005,-3.114147e-005,0.87064576,0.35032678
924530586.30723,0.73020762,-0.54190767,-1.9950998e-005,-5.3372991e-005,-8.3269661e-006,-5.9349946e-005,0.871647,0.3473798
924630589.65183,0.72823548,-0.54417133,-2.8992461e-005,-5.0813331e-005,-3.3792396e-005,-7.7720477e-005,0.87278765,0.34444556
924730592.99642,0.72641522,-0.54655904,-1.930456e-005,-5.9617876e-005,-4.0492629e-005,-5.1968924e-005,0.87390238,0.3414436
924830596.34101,0.72450274,-0.54872572,-4.702228e-005,-6.2852203e-005,-3.3544809e-005,-6.6067048e-005,0.87521756,0.3386133
924930599.68561,0.72279006,-0.55092591,-3.7703747e-005,-5.3643922e-005,-1.3293718e-005,-5.4713524e-005,0.87594485,0.33540282
925030603.0302,0.72108424,-0.55320269,-3.8158974e-005,-7.8350829e-005,-1.1583789e-005,-6.6743654e-005,0.87676996,0.33243576
925130606.3748,0.71895796,-0.55542481,-2.1270278e-005,-6.4643318e-005,-3.1690688e-005,-7.6167504e-005,0.87814349,0.32953545
925230609.71939,0.71712679,-0.55762529,-2.8638513e-005,-5.0092127e-005,-1.0762158e-005,-8.4101972e-005,0.87882805,0.32636839
925330613.06398,0.71515995,-0.55977798,-4.1053649e-005,-6.7823428e-005,-7.5554858e-006,-3.9130078e-005,0.87975705,0.32344469
925430616.40858,0.71340531,-0.56208974,-4.5126417e-005,-5.4175187e-005,-7.8428193e-006,-5.4538603e-005,0.88097823,0.3205983
925530619.75317,0.71159488,-0.56420416,-1.7456345e-005,-3.6538579e-005,-2.5711595e-006,-3.5916593e-005,0.88196707,0.31758669
925630623.09776,0.70957124,-0.56664068,-1.8558783e-005,-2.6138516e-005,-6.0261977e-005,-2.7532784e-005,0.88318908,0.31475967
925730626.44236,0.70736337,-0.56852239,-3.2081021e-005,-1.956155e-005,-1.7840754e-005,-5.3945219e-005,0.88415945,0.31176415
925830629.78695,0.7053498,-0.57057786,-5.1643128e-005,-5.2399038e-005,2.9840862e-006,-7.490009e-005,0.88481075,0.3085641
925930633.13154,0.70337129,-0.5726406,-2.4192928e-005,-5.3665764e-005,-2.4173378e-005,-6.9383925e-005,0.88574851,0.30570897
926030636.47614,0.70149714,-0.57505178,-7.4952777e-007,-5.3557469e-005,-4.0541621e-005,-5.1422467e-005,0.88671356,0.30269226
926130639.82073,0.69979721,-0.57727343,-2.9375999e-005,-5.7365498e-005,-4.7759921e-005,-5.7805777e-005,0.88771391,0.2996451
926230643.16532,0.69786769,-0.57939714,-4.5489269e-005,-6.0803526e-005,-4.997115e-005,-7.3139192e-005,0.88843662,0.29665118
926330646.50992,0.69556576,-0.58124304,-3.4136719e-005,-3.2383017e-005,-5.2725005e-005,-4.6621637e-005,0.88928604,0.29373965
926430649.85451,0.6938687,-0.58363914,-2.6285727e-005,-3.8057049e-005,-7.1845767e-005,-2.5778358e-005,0.89075863,0.29081067
926530653.1991,0.69196445,-0.585742,-2.5280266e-005,-4.3765649e-005,-3.1505169e-005,-7.1253082e-005,0.89136332,0.28769803
926630656.5437,0.69000739,-0.58792573,-2.3131908e-005,-6.1660932e-005,-3.5799501e-005,-7.1473791e-005,0.89230013,0.28470793
926730659.88829,0.68799245,-0.59005684,-2.1165755e-005,-6.3299871e-005,-1.215948e-005,-5.9863061e-005,0.89290935,0.28166869
926830663.23288,0.68599635,-0.59245402,-1.4331978e-005,-4.2898406e-005,-4.8478971e-005,-3.5728168e-005,0.89386094,0.27868459
926930666.57748,0.68399274,-0.59428382,-2.1977647e-005,-4.9474413e-005,-3.1520864e-005,-5.6541972e-005,0.89430016,0.27551535
927030669.92207,0.68185347,-0.59615636,-3.4583274e-005,-5.0192361e-005,-1.7581155e-005,-7.6468874e-005,0.89511031,0.27258062
927130673.26666,0.67981523,-0.5983882,-2.3718218e-005,-6.2710184e-005,-3.3224445e-005,-7.2628267e-005,0.89614874,0.26969445
927230676.61126,0.67815548,-0.60056221,-9.8549317e-006,-4.6026089e-005,-2.135053e-005,-1.9242498e-005,0.89741457,0.26668456
927330679.95585,0.67586827,-0.60247558,-1.7535369e-005,-5.1437462e-005,-4.5486489e-005,-1.7579387e-005,0.89811683,0.26358706
927430683.30044,0.67375743,-0.60448396,-3.4983361e-005,-6.3693267e-005,-5.5629138e-005,-6.8330955e-005,0.89855504,0.26053336
927530686.64504,0.67146784,-0.60649318,-2.2547862e-005,-4.246047e-005,-5.9414717e-005,-0.0001054948,0.89926451,0.25756317
927630689.98963,0.66964787,-0.60868096,-4.4802564e-005,-4.6125911e-005,-5.8200247e-005,-5.8418664e-005,0.90016365,0.2546179
927730693.33423,0.66757709,-0.61050636,-2.3627877e-005,-4.8186885e-005,-8.8426787e-006,-3.5424197e-005,0.90099895,0.25152645
927830696.67882,0.66553301,-0.61279935,-4.32862e-005,-3.8975493e-005,-1.7191624e-005,-3.6568897e-005,0.90211564,0.24871489
927930700.02341,0.66345334,-0.61492825,-3.1753592e-005,-6.5767643e-005,-3.5626781e-005,-4.5419933e-005,0.90282017,0.24567817
928030703.36801,0.66139466,-0.61670548,-3.7856928e-005,-7.8660603e-005,-2.1349735e-005,-5.0312756e-005,0.90306628,0.24250922
928130706.7126,0.65924495,-0.61862379,-4.3847351e-005,-7.6105753e-005,-2.9857796e-005,-6.2698782e-005,0.90374655,0.23940936
928230710.05719,0.65749162,-0.62080073,-1.3321553e-005,-7.0832095e-005,-1.8896597e-005,-5.3489784e-005,0.90453881,0.23650064
928330713.40179,0.65542901,-0.62302285,-2.0308327e-005,-6.0601436e-005,-3.3976296e-005,-3.6722045e-005,0.90528864,0.23352203
928430716.74638,0.65303594,-0.62494725,-5.8996997e-005,-4.0857241e-005,-4.7656591e-005,-5.23786e-005,0.90587133,0.23032285
928530720.09097,0.65112996,-0.626881,-6.9748239e-005,-5.9864698e-005,-1.3395455e-005,-8.0510792e-005,0.90648705,0.22733623
928630723.43557,0.64893502,-0.62897384,-3.2429205e-005,-5.9081343e-005,-5.3985936e-005,-6.7068518e-006,0.90736014,0.22430785
928730726.78016,0.64707106,-0.63105309,-8.8485913e-006,-5.6495028e-005,-2.8073566e-005,-1.9726316e-005,0.90776843,0.22120859
928830730.12475,0.64475721,-0.63306671,-4.996741e-005,-6.0930885e-005,-5.9893441e-006,-7.0291855e-005,0.90847713,0.21822572
928930733.46935,0.64259934,-0.63492602,-2.4204541e-005,-5.1880801e-005,-1.5836167e-005,-3.806578e-005,0.90927142,0.21523528
929030736.81394,0.64056462,-0.63687271,-2.2614769e-005,-6.5817556e-005,-5.9191669e-005,-3.7377624e-005,0.91004789,0.21228665
929130740.15853,0.63857287,-0.63887173,-3.3040407e-005,-5.4458949e-005,-3.4123404e-005,-6.1952196e-005,0.91056299,0.20922068
929230743.50313,0.63652408,-0.64096177,-4.8316186e-005,-4.1440468e-005,-2.2645237e-007,-2.5586342e-005,0.91118306,0.20622414
929330746.84772,0.63406068,-0.64287156,-3.3440774e-005,-4.3597174e-005,-4.4081403e-006,-1.2046277e-005,0.91172922,0.2031119
929430750.19231,0.63185936,-0.64452809,-3.6797643e-005,-5.5158798e-005,-4.4394808e-005,-8.1651728e-005,0.91249406,0.20014627
929530753.53691,0.62988812,-0.64673346,-2.402374e-005,-4.08169e-005,-4.350219e-005,-4.1699943e-005,0.9128238,0.19692719
929630756.8815,0.62758207,-0.6483233,-4.6044996e-005,-6.4606676e-005,-7.0707218e-005,-2.9152729e-005,0.91344172,0.19392896
929730760.22609,0.62552017,-0.65038615,-4.617736e-005,-5.6918208e-005,-1.7559589e-005,-5.8988124e-005,0.91391754,0.19100042
929830763.57069,0.62336767,-0.65230602,-2.0381547e-005,-5.1880714e-005,-1.6544871e-005,-8.3431143e-005,0.91447431,0.18794337
929930766.91528,0.62128216,-0.65423113,-3.1747932e-005,-7.7823795e-005,-3.2724696e-005,-3.6043104e-005,0.91460115,0.18481204
930030770.25987,0.61881536,-0.65601224,-5.3031381e-005,-6.2179191e-005,-3.5395493e-005,-5.8021855e-005,0.91543591,0.18173046
930130773.60447,0.61696398,-0.65801084,-3.6254518e-005,-5.2579227e-005,-6.5752879e-006,-4.2275129e-005,0.915986,0.1787733
930230776.94906,0.61471522,-0.65999502,-3.3917677e-005,-9.4313247e-005,-2.0712363e-005,-1.9616535e-005,0.91609502,0.17565548
930330780.29366,0.6126067,-0.66167957,-4.356381e-005,-5.8967853e-005,-6.0055343e-005,2.5258446e-006,0.91654289,0.17253266
930430783.63825,0.61010021,-0.66341937,-4.9369213e-005,-5.9109065e-005,-3.8965209e-005,-6.0346523e-005,0.91737354,0.16954599
930530786.98284,0.60798836,-0.66531378,-2.4178002e-005,-5.2959138e-005,-4.7035588e-005,-7.0801798e-005,0.91773701,0.16651343
930630790.32744,0.60571718,-0.66712481,-3.3924116e-005,-5.3296106e-005,-1.703435e-005,-4.8618655e-005,0.91797793,0.16339216
930730793.67203,0.60341251,-0.6689471,-6.415773e-006,-3.5477129e-005,-3.3241544e-005,-6.6575834e-005,0.91835034,0.16025764
930830797.01662,0.60113788,-0.67067528,-4.0690651e-005,-5.9813327e-005,-3.786631e-005,-6.0762559e-005,0.91898644,0.15729061
930930800.36122,0.59909713,-0.67252612,-4.0777868e-005,-4.1465937e-005,-6.8329944e-005,-6.8395639e-005,0.91961384,0.1543072
931030803.70581,0.5968712,-0.67476493,-2.5143876e-005,-4.3351247e-005,-4.0276009e-005,-6.8850495e-005,0.91984063,0.15126954
931130807.0504,0.5946762,-0.67642343,-6.8016866e-006,-6.5497494e-005,-4.5633355e-005,-7.8864163e-005,0.92022324,0.14818709
931230810.395,0.59226024,-0.67800671,-2.3284711e-005,-6.0385268e-005,-6.788005e-005,-5.0155493e-005,0.92102587,0.14520605
931330813.73959,0.59036899,-0.67993486,-4.8765432e-005,-5.9855425e-005,-5.0424256e-005,-7.2345283e-005,0.92101753,0.14203933
931430817.08418,0.58772635,-0.68161827,-1.8567825e-005,-4.9600319e-005,-6.4416985e-005,-4.5692275e-005,0.92126107,0.13900499
931530820.42878,0.5855996,-0.68358237,-1.6678498e-005,-5.9515092e-005,-6.1331681e-005,-5.0235034e-005,0.92162275,0.13586871
931630823.77337,0.58341354,-0.68522745,-3.9675939e-005,-3.1004383e-005,-4.2635435e-005,-1.6195954e-005,0.9221819,0.13288797
931730827.11796,0.58093733,-0.68704146,-4.9212536e-005,-5.1179031e-005,-3.0862157e-005,-5.8829428e-005,0.92261493,0.1298168
931830830.46256,0.5789063,-0.68876904,-4.1175754e-006,-4.4089145e-005,-5.4534627e-005,-7.8059478e-005,0.92270273,0.12679283
931930833.80715,0.57644546,-0.69058973,-5.6280376e-005,-5.5567241e-005,-1.8807237e-005,-8.0004756e-005,0.92291313,0.12370618
932030837.15174,0.57399178,-0.69211787,-5.890003e-005,-2.5157597e-005,7.3871263e-007,-7.0683338e-005,0.92326558,0.12060012
932130840.49634,0.57154745,-0.69391054,-2.2561935e-005,-3.7457212e-005,-3.2023261e-005,-7.1401009e-005,0.92328274,0.11747793
932230843.84093,0.56940955,-0.69577044,-3.5971236e-005,-5.5474742e-005,-3.8745326e-005,-6.2119675e-006,0.92377859,0.11459184
932330847.18552,0.56725389,-0.69766074,-2.6403532e-005,-4.2009517e-005,-4.1141044e-005,-2.3009834e-005,0.92436844,0.11152107
932430850.53012,0.56515992,-0.69918442,-4.172936e-005,-3.0300822e-005,-2.6219426e-005,-3.0740342e-005,0.92486465,0.10851467
932530853.87471,0.56268877,-0.70074242,-4.4418015e-005,-4.9116552e-005,-3.5471599e-005,-6.2756364e-005,0.92467612,0.10540624
932630857.2193,0.56052917,-0.70281863,-5.1277901e-005,-3.6958194e-005,-4.4854612e-005,-1.7586113e-005,0.92492586,0.10234655
932730860.5639,0.55820042,-0.70450348,-3.1345917e-005,-3.1165106e-005,-4.4927972e-005,-3.0399031e-005,0.92524511,0.099268869
932830863.90849,0.55589318,-0.70634961,-4.0547875e-005,-6.8589768e-005,-2.0075224e-005,-6.1284489e-005,0.9251858,0.096210435
932930867.25309,0.55347556,-0.70777059,-5.6445664e-005,-3.5381192e-005,-4.5679979e-005,-7.143167e-005,0.92549795,0.093062699
933030870.59768,0.55124879,-0.70945311,-3.9223745e-005,-5.4771295e-005,-4.6597776e-005,-6.1059043e-005,0.92586654,0.090085864
933130873.94227,0.54903245,-0.71109968,-2.6819256e-005,-4.8759699e-005,-4.1273277e-005,-4.2354375e-005,0.92585748,0.086997412
933230877.28687,0.54630446,-0.71254164,-5.7073637e-005,-4.5175377e-005,-2.0982499e-005,-3.2118507e-005,0.92621601,0.083956994
933330880.63146,0.54405868,-0.71446073,-3.4164968e-005,-9.9263125e-006,-2.0347123e-005,6.2186487e-006,0.92639506,0.080814667
933430883.97605,0.5418933,-0.71607268,-6.3187726e-005,-4.1786006e-005,-3.3132135e-005,1.1950866e-005,0.9265039,0.077782869
933530887.32065,0.53932124,-0.71770948,-2.8936909e-005,-1.9442483e-005,-3.4483572e-005,-1.4262398e-005,0.92662442,0.074791856
933630890.66524,0.53690958,-0.71888554,-4.2039141e-005,-5.2619969e-005,-6.5160144e-005,-7.5436059e-005,0.92698753,0.071740136
933730894.00983,0.53468132,-0.72098833,-4.0340983e-005,-6.3025007e-005,-3.9885959e-005,-4.5098604e-005,0.92703903,0.068781085
933830897.35443,0.53243554,-0.72243774,-4.8624381e-005,-4.4849661e-005,-3.9881263e-005,-3.9097322e-005,0.92736048,0.065687515
933930900.69902,0.5297156,-0.72393042,-2.2321801e-005,-6.087813e-005,-5.9994371e-005,-3.5881076e-005,0.92755902,0.062680952
934030904.04361,0.52767181,-0.72575277,-4.8277929e-005,-4.684303e-005,-2.4656076e-005,-5.9254333e-005,0.92732549,0.059566345
934130907.38821,0.52527076,-0.72728652,-5.6065644e-005,-5.1184721e-005,-4.2008811e-005,-4.9686361e-005,0.92736667,0.056492273
934230910.7328,0.52275467,-0.7287696,-2.4617782e-005,-1.6196112e-005,-4.7008976e-005,-7.4918149e-005,0.92734188,0.0534232
934330914.07739,0.52015001,-0.73024541,-4.0162508e-005,-6.1783132e-005,-5.8300142e-005,-4.9717564e-005,0.92763311,0.050427482
934430917.42199,0.5180499,-0.73207623,-2.9400086e-005,-6.2221108e-005,-5.208308e-005,-4.8746409e-005,0.92752963,0.047254462
934530920.76658,0.51560587,-0.73368299,-4.5380079e-005,-5.7132158e-005,-2.3311388e-005,-2.4682482e-005,0.92755103,0.04421052
934630924.11117,0.5131579,-0.73515278,-4.5194574e-005,-2.7786469e-005,-1.0845551e-005,-1.7670636e-005,0.92781544,0.041242179
934730927.45577,0.51093554,-0.73693001,-3.4272489e-005,-4.272861e-005,-3.2545478e-005,-2.8988596e-005,0.9277907,0.038121521
934830930.80036,0.50835633,-0.73861939,-4.7146088e-005,-3.5320922e-005,-4.0281626e-005,-2.6655676e-005,0.92794764,0.035039052
934930934.14495,0.50595325,-0.73987275,-5.2153864e-005,-6.1481282e-005,-1.9875322e-005,-3.4133085e-005,0.92769045,0.032089315
935030937.48955,0.50333053,-0.74114656,-5.5226992e-005,-3.9379483e-005,-3.5020439e-005,-3.9693197e-005,0.92757511,0.029029069
935130940.83414,0.50093889,-0.74271935,-6.2642161e-005,-3.889334e-005,-4.7363686e-005,-4.2712469e-005,0.92772871,0.025985042
935230944.17874,0.49867603,-0.74446833,-3.2884927e-005,-6.0580885e-005,-5.2631716e-005,-2.8824557e-005,0.92797691,0.022961332
935330947.52333,0.49620527,-0.74595952,-5.006529e-005,-6.2452804e-005,-4.4861932e-005,-5.4824424e-005,0.92758727,0.019856131
935430950.86792,0.49372831,-0.74742055,-3.8071077e-005,-5.0915372e-005,-3.2330987e-005,-8.5872685e-005,0.92739058,0.016776592
935530954.21252,0.49135745,-0.7487976,-3.6665406e-005,-4.7733669e-005,-3.3838016e-005,-4.7228405e-005,0.92746067,0.013718338
935630957.55711,0.48876336,-0.75000691,-2.3765746e-005,-4.1742438e-005,-1.4686575e-005,-3.6525118e-005,0.927347,0.010740797
935730960.9017,0.48639899,-0.75180477,-4.0993447e-005,-5.7756111e-005,-4.7604928e-005,-6.3392588e-005,0.92723489,0.0075739473
935830964.2463,0.483805,-0.75334817,-4.2544314e-005,-4.3354397e-005,-3.7921094e-005,-8.9195801e-006,0.92717379,0.004564866
935930967.59089,0.48124117,-0.75468391,-2.9755047e-005,-3.1416992e-005,-5.4969925e-005,-3.2407464e-005,0.92720187,0.0015453239
936030970.93548,0.47905019,-0.75598747,-3.6867656e-005,-5.52942e-005,-5.4039414e-005,-3.425463e-005,0.92696077,-0.0013663822
936130974.28008,0.47638097,-0.75770468,-4.2038682e-005,-6.6273133e-005,-3.5409856e-005,-5.3139218e-005,0.92677116,-0.0045041242
936230977.62467,0.47394031,-0.75886589,-3.8417118e-005,-5.1577939e-005,-4.1050509e-005,-4.1026909e-005,0.92708522,-0.0075754374
936330980.96926,0.47141346,-0.7599358,-5.231551e-005,-2.5983791e-005,-1.7953736e-005,-4.9211572e-005,0.92687553,-0.010573842
936430984.31386,0.4688583,-0.76174432,-5.364788e-005,-2.5971824e-005,-3.5083795e-005,-3.6450205e-005,0.9262861,-0.013577434
936530987.65845,0.46650121,-0.76341784,-6.2870444e-005,-4.1515748e-005,-5.6768768e-005,-3.2953358e-005,0.92621505,-0.016645258
936630991.00304,0.46397644,-0.76477188,-4.0117742e-005,-3.9229042e-005,-3.0807591e-005,-4.6229041e-005,0.92601681,-0.019619517
936730994.34764,0.46153131,-0.76598823,-4.5082055e-005,-5.5489931e-005,-6.3570973e-005,-3.6558031e-005,0.92617387,-0.022687946
936830997.69223,0.45907193,-0.76750278,-4.9048263e-005,-4.4340759e-005,-4.9201459e-005,-2.8903265e-005,0.92561293,-0.025713943
936931001.03682,0.45640412,-0.76877636,-4.7795038e-005,-5.5440898e-005,-3.4569348e-005,-2.7522996e-005,0.92568946,-0.028798988
937031004.38142,0.45384246,-0.77003908,-3.1711552e-005,-3.68246e-005,-4.8702881e-005,-5.5910681e-005,0.92555529,-0.031843595
937131007.72601,0.45139813,-0.77152938,-3.1782914e-005,-6.1902952e-005,-3.5448884e-005,-2.6923117e-005,0.92533445,-0.034851499
937231011.0706,0.44914755,-0.77303803,-5.8580637e-005,-2.0443116e-005,-4.0658255e-005,-3.5391728e-005,0.9249571,-0.037860911
937331014.4152,0.44659692,-0.77451098,-3.9064718e-005,-5.4012486e-005,-6.3596664e-005,-5.6197769e-005,0.92493606,-0.040815201
937431017.75979,0.44395912,-0.7756725,-2.5606567e-005,-5.5987119e-005,-5.4754852e-005,-8.7264634e-005,0.92458862,-0.043868586
937531021.10438,0.44144922,-0.77684051,-4.1757015e-005,-3.8346538e-005,-5.7620542e-005,-3.6562204e-005,0.92435348,-0.046962224
937631024.44898,0.43883279,-0.77807844,-5.7678848e-005,-2.8587598e-005,-3.6148023e-005,-2.3670052e-006,0.92389339,-0.049869403
937731027.79357,0.43626469,-0.77964169,-4.310596e-005,-4.6516638e-005,-5.481832e-005,-5.8664744e-005,0.92350459,-0.052879218
937831031.13817,0.43370584,-0.78111506,-4.4901706e-005,-6.4042819e-005,-5.8464968e-005,-8.2462117e-005,0.92331016,-0.055930715
937931034.48276,0.43135825,-0.78238147,-3.3824377e-005,-4.8089238e-005,-3.1736832e-005,-8.5635147e-005,0.92300111,-0.058932107
938031037.82735,0.42861289,-0.78363508,-4.5699257e-005,-4.1584739e-005,-5.387381e-005,-3.8195783e-005,0.92283529,-0.062073562
938131041.17195,0.42613372,-0.78466052,-5.1411422e-005,-5.6189005e-005,-5.1169529e-005,-4.1769985e-005,0.92255861,-0.064885117
938231044.51654,0.42367166,-0.78616512,-3.1025087e-005,-3.3968816e-005,-4.0800915e-005,-2.417143e-005,0.92225266,-0.067945875
938331047.86113,0.42103216,-0.787229,-4.8023678e-005,-3.1423457e-005,-3.5441684e-005,-5.0105024e-005,0.92190325,-0.070994802
938431051.20573,0.41831574,-0.78865981,-5.4109012e-005,-4.1673862e-005,-4.9188864e-005,-4.9724109e-005,0.92160392,-0.074028075
938531054.55032,0.41587651,-0.78973657,-3.420511e-005,-4.5724697e-005,-7.0319271e-005,-1.7060273e-005,0.92113769,-0.076960042
938631057.89491,0.41316086,-0.79097408,-5.2781401e-005,-4.0364568e-005,-7.3485404e-005,-5.4825079e-005,0.92071635,-0.079929829
938731061.23951,0.41052449,-0.79234451,-5.8452271e-005,-2.2280341e-005,-5.2727268e-005,-5.740517e-005,0.9203881,-0.083032668
938831064.5841,0.40796825,-0.79344207,-7.3445924e-005,-4.1147221e-005,-2.3403518e-005,-4.6076348e-005,0.92014778,-0.085923992
938931067.92869,0.40555194,-0.79452968,-4.9098835e-005,-2.5271289e-005,-4.8530826e-005,-3.890472e-005,0.91959685,-0.088946544
939031071.27329,0.40285897,-0.79609305,-5.666025e-005,-5.8471032e-005,-2.9403049e-005,-2.4873008e-005,0.91926289,-0.091854185
939131074.61788,0.40041587,-0.79735708,-5.3097505e-005,-3.8499802e-005,-4.0992141e-005,-3.7954796e-005,0.91895568,-0.094998412
939231077.96247,0.39757526,-0.79832417,-5.0712664e-005,-3.5823668e-005,-5.4744971e-005,-2.6981314e-005,0.91845614,-0.097870126
